fund_id,fund_name,fund_nickname,company,rakuten_category,asset_type,region,region_japan_pct,region_us_pct,region_em_pct,is_index,is_leveraged,is_currency_select,has_currency_hedge,is_monthly_payout,payout_type,expense_ratio,aum_oku_yen,operation_years,fund_score_1y,fund_score_3y,fund_score_5y,fund_score_10y,return_6m,return_1y,return_3y,return_5y,return_10y,return_inception,sharpe_1y,sharpe_3y,sharpe_5y,sharpe_10y,stddev_1y,stddev_3y,stddev_5y,stddev_10y,is_nisa_growth_eligible,data_updated_at,philosophy_tags
JP90C0005X29,ﾊｲｸﾞﾚｰﾄﾞ･ｵｾｱﾆｱ･ﾎﾞﾝﾄﾞ･ｵｰﾌﾟﾝ(年2回決算型),杏の実（年２回決算型）,大和,オセアニア債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.375,1.45,12.0,2,3,3,2,18.97,18.74,8.69,5.15,4.25,5.36,1.97,0.9,0.53,0.44,8.61,9.36,10.2,10.57,True,2026-05-08,medium_risk
JP90C000P5W6,ＦＤＡ日米バランスファンド（積極型）,みどりの架け橋・積極型,SOMPO,バランス（固定配分・高リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.385,88.37,4.0,2,1,,,17.03,39.16,21.71,,,22.3,2.91,1.48,,,11.39,13.67,,,True,2026-05-08,broad_market|medium_risk
JP90C00009M2,三井住友･ｸﾞﾛｰﾊﾞﾙ･ﾘｰﾄ･ｵｰﾌﾟﾝ(3ｶ月決算型),世界ビル紀行,三井住友DS,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.749,32.06,12.0,1,1,1,1,7.99,15.71,8.62,6.63,4.5,4.76,1.38,0.72,0.52,0.32,10.57,12.12,13.89,19.49,True,2026-05-08,medium_risk
JP90C0004P95,ﾋﾟｸﾃ･ﾒｼﾞｬｰ･ﾌﾟﾚｲﾔｰｽﾞ･ﾌｧﾝﾄﾞ(3ヵ月決算型),,ﾋﾟｸﾃ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,56.82,12.0,1,1,1,1,-1.33,16.99,12.87,10.88,12.14,6.67,1.18,0.84,0.7,0.71,13.51,15.52,16.33,18.36,True,2026-05-08,high_risk
JP90C0009J31,ﾌﾞﾗｯｸﾛｯｸ･ﾍﾙｽｻｲｴﾝｽ･ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞなし),,ﾌﾞﾗｯｸﾛｯｸ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.674,75.71,12.0,1,1,2,2,3.84,11.98,7.58,10.47,11.98,12.46,0.73,0.54,0.69,0.74,16.37,15.09,15.92,17.1,True,2026-05-08,high_risk
JP90C000HN98,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2055,,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.385,27.06,7.0,3,2,3,,15.85,29.77,18.21,13.43,,13.54,2.97,1.52,1.07,,8.72,11.2,12.32,,True,2026-05-08,medium_risk
JP90C000R6V4,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2065(運用継続型),,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,0.1,1.5,4,,,,19.47,35.47,,,,19.92,3.07,,,,9.88,,,,True,2026-05-08,medium_risk
JP90C000AT24,ﾆｯｾｲ短期ｲﾝﾄﾞ債券ﾌｧﾝﾄﾞ(年2回決算型),,ﾆｯｾｲ,インド債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.584,27.1,12.0,4,2,2,2,-7.6,-1.1,4.26,5.98,4.85,4.75,-0.12,0.44,0.62,0.52,10.07,9.98,9.83,9.81,True,2026-05-08,medium_risk
JP90C00025F2,ｱﾗｲｱﾝｽ･ﾊﾞｰﾝｽﾀｲﾝ･新興国成長株投信Aｺｰｽ(為替ﾍｯｼﾞあり),,ｱﾗｲｱﾝｽ,新興国株式（広域）-為替ヘッジ有り,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,1.848,7.44,12.0,,,,,40.95,42.41,13.31,-0.44,4.9,3.73,1.97,0.81,0.05,0.35,18.59,16.69,17.78,18.34,True,2026-05-08,active_diversified|em_centric|growth_focused|high_risk
JP90C000RSZ7,東京海上ﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2040,年金コンパス,東京海上,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.308,0.25,1.5,3,,,,11.75,22.48,,,,21.34,2.79,,,,7.16,,,,True,2026-05-08,medium_risk
JP90C000MDX5,ＦＤＡ日米バランスファンド（安定型）,みどりの架け橋・安定型,SOMPO,バランス（固定配分・低リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.385,48.05,4.0,3,2,,,0.72,9.18,5.27,,,3.85,1.45,0.78,,,5.73,6.43,,,True,2026-05-08,broad_market|low_risk
JP90C000FP07,DWSﾕｰﾛ･ﾊｲ･ｲｰﾙﾄﾞ債券ﾌｧﾝﾄﾞ(年1回決算型)Cｺｰｽ(円ﾍｯｼﾞあり),,ﾄﾞｲﾁｪ,ハイイールド債券（低格付）-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.638,1.0,7.0,1,2,3,,-1.69,0.79,2.1,-0.26,,0.71,0.09,0.77,-0.09,,2.03,2.33,4.14,,True,2026-05-08,low_risk
JP90C000NTL4,UBSｻｽﾃﾅﾌﾞﾙ向上･ｺｱﾊﾞﾘｭｰ株式ﾌｧﾝﾄﾞ,ツイン・アセンダーズ,ＵＢＳ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.858,0.15,4.0,1,2,,,10.15,30.86,19.65,,,16.28,2.03,1.24,,,13.41,15.15,,,True,2026-05-08,high_risk
JP90C000R4F2,新･ﾐｭｰｽﾞﾆｯﾁ米国BDCﾌｧﾝﾄﾞ(為替ﾍｯｼﾞなし･年4回分配型),,ｱﾓｰｳﾞｧAM,分類対象外,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,2.035,31.54,1.5,,,,,0.88,6.12,,,,3.31,0.42,,,,15.65,,,,True,2026-05-08,medium_risk|us_centric
JP90C000MC45,長期資産形成戦略ファンド,１００歳計画,ﾌｧｲﾌﾞｽﾀｰ,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,2.331,10.44,4.0,4,2,,,8.39,14.57,11.16,,,9.45,1.57,1.18,,,8.49,9.09,,,True,2026-05-08,medium_risk
JP90C0005HM0,浪花おふくろファンド,,ﾊﾟﾘﾐｷAM,先進国株式（広域）-為替リスク低減,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.15,22.1,12.0,3,3,3,2,13.69,23.95,13.24,7.27,9.04,7.46,2.22,1.19,0.57,0.72,9.63,10.65,13.64,13.22,True,2026-05-08,medium_risk
JP90C000EKS7,先進国好配当株式ﾌｧﾝﾄﾞ(年2回決算型)為替ﾍｯｼﾞあり,,三菱UFJｱｾｯﾄ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.375,1.92,7.0,4,3,4,,15.36,27.75,12.64,9.9,,9.15,2.33,1.06,0.8,,10.48,11.59,12.57,,True,2026-05-08,developed_only|dividend_focused|medium_risk
JP90C000G2A0,ﾆｯｾｲSDGsｼﾞｬﾊﾟﾝｾﾚｸﾄﾌｧﾝﾄﾞ(年2回決算型),,ﾆｯｾｲ,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.353,3.8,7.0,2,1,1,,37.69,42.79,18.63,10.28,,8.81,2.48,1.05,0.66,,14.59,17.39,16.8,,True,2026-05-08,high_risk
JP90C000D2R7,米国地方債ﾌｧﾝﾄﾞ 為替ﾍｯｼﾞなし(年2回決算型),,三井住友TAM,北米債券-為替ヘッジ無し,債券,us,0.0,1.0,0.0,False,False,False,False,False,none,1.188,164.87,12.0,4,3,4,5,4.06,12.92,8.15,7.35,5.73,5.71,1.31,0.94,0.87,0.76,9.12,8.33,8.38,7.59,True,2026-05-08,medium_risk|us_centric
JP90C000JET7,のむﾗｯﾌﾟ･ﾌｧﾝﾄﾞ(普通型)年3%目標分配金受取型,,野村,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.44,356.01,7.0,2,2,2,,10.48,19.35,10.95,7.73,,7.76,2.49,1.28,0.83,,6.95,8.17,9.29,,True,2026-05-08,medium_risk
JP90C0009L29,野村ｲﾝﾃﾞｯｸｽﾌｧﾝﾄﾞ･外国債券･為替ﾍｯｼﾞ型,Ｆｕｎｄｓ-ｉ 外国債券・為替ヘッジ型,野村,先進国債券（広域・高格付）-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.605,24.31,12.0,1,1,1,1,-3.7,-1.87,-2.16,-4.84,-2.16,-0.85,-0.88,-0.55,-0.95,-0.46,2.8,4.35,5.25,4.71,True,2026-05-08,low_risk
JP90C0009EK3,ﾀﾞｲﾜ高格付ｶﾅﾀﾞﾄﾞﾙ債ｵｰﾌﾟﾝ(年1回決算型),,大和,北米債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.375,10.02,12.0,1,2,2,2,8.63,10.42,7.14,5.57,3.84,2.62,1.32,0.89,0.66,0.46,7.21,7.71,8.52,8.85,True,2026-05-08,medium_risk
JP90C00097P0,ﾌｨﾃﾞﾘﾃｨ･USﾘｰﾄ･ﾌｧﾝﾄﾞ(資産成長型)C(為替ﾍｯｼﾞあり),,ﾌｨﾃﾞﾘﾃｨ,北米REIT-為替ヘッジ有り,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.463,85.06,12.0,5,4,3,4,26.79,11.97,4.86,1.21,2.79,4.36,0.95,0.37,0.15,0.23,11.98,15.14,18.38,20.58,True,2026-05-08,high_risk
JP90C000EXY8,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ･米国連続増配株ﾌｧﾝﾄﾞ(年2回決算型),,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,1.694,30.67,7.0,2,1,2,,31.81,26.27,12.26,13.38,,11.07,1.96,0.98,0.97,,11.95,12.27,13.72,,True,2026-05-08,medium_risk|us_centric
JP90C000HJS2,日系外債オープン（為替ヘッジあり）,,SBI岡三,先進国債券（広域・高格付）-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,True,False,none,0.693,1.17,7.0,5,4,5,,-2.88,1.74,-0.17,-1.94,,-0.39,0.51,-0.14,-0.69,,2.19,3.02,3.01,,True,2026-05-08,low_risk
JP90C0001BL4,ＨＳＢＣ 新ＢＩＣｓファンド,,ＨＳＢＣ,新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.03,37.06,12.0,1,1,1,1,9.14,27.01,17.07,5.78,9.41,4.92,1.86,1.07,0.38,0.52,12.98,15.61,18.86,21.57,True,2026-05-08,high_risk
JP90C000DZ07,リスク抑制世界８資産バランスファンド,しあわせの一歩,AMOne,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.759,904.26,7.0,1,1,1,,-3.38,1.8,0.65,-1.6,,0.22,0.41,0.12,-0.51,,2.95,3.36,3.43,,True,2026-05-08,broad_market|global_diversified|low_risk
JP90C000RVE6,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2070(運用継続型),,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,0.05,,,,,,19.59,,,,,29.57,,,,,,,,,True,2026-05-08,medium_risk
JP90C000QBW2,ハリス日本株ファンド（資産成長型）,,朝日ﾗｲﾌ,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.793,66.83,1.5,1,,,,11.05,20.74,,,,14.91,1.5,,,,12.66,,,,True,2026-05-08,japan_centric|medium_risk
JP90C000HNA2,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2060,,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,71.44,7.0,3,3,3,,17.68,32.71,19.97,14.79,,14.71,3.02,1.55,1.1,,9.34,12.06,13.22,,True,2026-05-08,medium_risk
JP90C000EM50,ｸﾞﾛｰﾊﾞﾙ･ｽﾏｰﾄ･ｲﾉﾍﾞｰｼｮﾝ･ｵｰﾌﾟﾝ(年1回決算型)為替ﾍｯｼﾞあり,iシフト（ヘッジあり）,三菱UFJｱｾｯﾄ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.98,17.74,7.0,5,5,2,,23.08,54.75,29.86,3.64,,11.56,2.05,1.26,0.26,,22.23,22.49,30.48,,True,2026-05-08,very_high_risk
JP90C0009H82,ｺｰﾎﾟﾚｰﾄ･ﾎﾞﾝﾄﾞ･ｲﾝｶﾑ(為替ﾍｯｼﾞ型/1年決算型),泰平航路１年決算型,三井住友DS,北米債券-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.089,46.89,12.0,2,3,3,3,-2.96,0.86,-1.34,-4.04,-1.71,-0.45,0.08,-0.3,-0.74,-0.33,3.62,5.05,5.62,5.14,True,2026-05-08,low_risk
JP90C000FHF7,ｅＭＡＸＩＳマイマネージャー１９８０ｓ,,三菱UFJｱｾｯﾄ,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,1.53,7.0,3,4,3,,10.27,20.72,13.17,9.72,,8.63,2.82,1.42,0.96,,6.54,8.75,10.0,,True,2026-05-08,medium_risk
JP90C000JBN6,米国IPOﾆｭｰｽﾃｰｼﾞ･ﾌｧﾝﾄﾞ&lt;為替ﾍｯｼﾞあり&gt;(資産成長型),,三菱UFJｱｾｯﾄ,米国株式-為替ヘッジ有り,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,1.7875,56.92,7.0,3,3,1,,-21.05,16.43,23.67,-2.88,,9.08,0.61,0.83,0.09,,32.74,31.23,34.97,,True,2026-05-08,us_centric|very_high_risk
JP90C0008BY2,ﾊﾟｲﾝﾌﾞﾘｯｼﾞ日本住宅金融支援機構債ﾌｧﾝﾄﾞ,フラットさん／♭さん,ﾊﾟｲﾝﾌﾞﾘｯｼﾞ,国内債券,債券,japan,1.0,0.0,0.0,False,False,False,False,False,none,0.737,16.98,12.0,1,3,4,3,-15.57,-11.99,-5.89,-4.1,-2.17,-0.99,-5.77,-2.3,-1.83,-1.19,2.31,2.75,2.37,1.89,True,2026-05-08,japan_centric|low_risk
JP90C0000LA8,ジャパン・グロース・ファンド,得意技,三井住友TAM,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,26.08,12.0,3,4,2,2,44.71,54.83,27.97,16.23,13.61,4.37,2.66,1.36,0.89,0.77,16.8,19.37,18.81,18.9,True,2026-05-08,growth_focused|high_risk
JP90C000DA14,成長応援日本株ファンド,匠のワザ,明治安田ＡＭ,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.87,22.46,7.0,1,1,1,,18.18,23.88,6.82,0.37,,9.41,1.42,0.44,0.11,,15.5,18.28,19.98,,True,2026-05-08,high_risk|japan_centric
JP90C0001YG6,チャイナ・ロード,西遊記,SBI岡三,中国・香港株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.98,16.18,12.0,1,2,1,1,-4.56,23.97,9.28,-1.26,5.03,7.37,1.47,0.49,0.05,0.33,15.03,22.48,23.3,22.17,True,2026-05-08,very_high_risk
JP90C000K8G8,華流国潮ｲﾉﾍﾞｰｼｮﾝ株式ﾌｧﾝﾄﾞ(1年決算型),国潮,ｱﾓｰｳﾞｧAM,中国・香港株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.705,6.47,7.0,1,1,1,,-13.35,5.06,-6.86,-10.54,,-2.62,0.33,-0.21,-0.39,,18.0,22.71,22.67,,True,2026-05-08,very_high_risk
JP90C000Q4W8,スタイル9（6資産分散・積極型）,,大和,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.825,2.38,1.5,3,,,,19.02,33.15,,,,20.02,3.07,,,,9.28,,,,True,2026-05-08,medium_risk
JP90C000Q0X4,ファイン・ブレンド（奇数月分配型）,,ｱﾓｰｳﾞｧAM,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.47175,7.6,1.5,1,,,,6.78,11.52,,,,8.37,1.71,,,,6.11,,,,True,2026-05-08,medium_risk
JP90C000A2M1,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ･ﾆｭｰｼﾞｰﾗﾝﾄﾞ債券ﾌｧﾝﾄﾞ(年2回決算型),,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ,オセアニア債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.43,6.31,12.0,1,1,1,1,5.56,9.19,6.0,2.94,3.32,2.39,1.05,0.63,0.32,0.36,8.11,9.39,10.25,10.4,True,2026-05-08,medium_risk
JP90C000G433,欧州ﾊｲ･ｲｰﾙﾄﾞ債券ｵｰﾌﾟﾝ(1年決算型)ﾕｰﾛｺｰｽ,,SBI岡三,ハイイールド債券（低格付）-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.723,6.55,7.0,1,3,1,,5.1,15.58,12.33,8.57,,6.08,2.25,1.56,0.88,,6.24,7.46,9.68,,True,2026-05-08,medium_risk
JP90C000F1A3,東京海上･ｸﾞﾛｰﾊﾞﾙﾍﾟｯﾄ関連株式ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞあり),ぽちたま,東京海上,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.683,1.53,7.0,1,1,1,,-9.93,-7.05,-8.27,-8.94,,2.24,-0.5,-0.62,-0.54,,14.02,13.05,15.38,,True,2026-05-08,high_risk
JP90C000EXZ5,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ･米国連続増配株ﾌｧﾝﾄﾞ(3ヵ月決算型),,ﾌﾗﾝｸﾘﾝ･ﾃﾝﾌﾟﾙﾄﾝ,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,1.694,19.72,7.0,2,1,2,,31.76,26.21,12.24,13.36,,11.06,1.96,0.98,0.97,,11.92,12.24,13.69,,True,2026-05-08,medium_risk|us_centric
JP90C000G193,HSBCﾜｰﾙﾄﾞ･ｾﾚｸｼｮﾝ(ｲﾝｶﾑｺｰｽ),ゆめラップ,ＨＳＢＣ,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.303,53.32,7.0,4,3,3,,8.9,17.18,9.21,5.18,,5.27,2.84,1.26,0.63,,5.43,6.96,8.33,,True,2026-05-08,medium_risk
JP90C0009X25,One J-REITｵｰﾌﾟﾝ(1年決算ｺｰｽ),オーナーズ・インカム１Ｙ,AMOne,国内REIT,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1,126.78,12.0,1,1,1,2,-7.24,10.4,3.3,1.24,3.09,5.0,1.09,0.35,0.15,0.25,8.89,9.55,10.97,19.43,True,2026-05-08,medium_risk|tech_heavy
JP90C0009DA6,スマート・ファイブ（１年決算型）,,ｱﾓｰｳﾞｧAM,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.47175,572.69,12.0,1,2,2,2,7.2,12.04,7.72,5.1,3.63,4.28,1.76,1.11,0.79,0.64,6.21,6.63,6.29,5.76,True,2026-05-08,low_risk
JP90C000R6R2,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2045(運用継続型),,りそな,バランス（固定配分・中リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.33,0.12,1.5,4,,,,11.76,23.15,,,,13.27,2.82,,,,7.27,,,,True,2026-05-08,medium_risk
JP90C000Q4R8,スタイル9（4資産分散・保守型）,,大和,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.825,0.31,1.5,1,,,,1.5,7.83,,,,4.68,1.64,,,,4.27,,,,True,2026-05-08,medium_risk
JP90C000E7F0,のむラップ・ファンド（やや保守型）,,野村,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.2705,266.14,7.0,1,1,1,,4.62,11.49,7.41,5.48,,5.28,1.99,1.07,0.76,,5.22,6.58,7.11,,True,2026-05-08,low_risk
JP90C000Q4U2,スタイル9（6資産分散・保守型）,,大和,バランス（可変配分）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.825,0.14,1.5,1,,,,1.36,7.82,,,,4.49,1.64,,,,4.27,,,,True,2026-05-08,medium_risk
JP90C000E0E8,ﾛﾎﾞｯﾄ･ﾃｸﾉﾛｼﾞｰ関連株ﾌｧﾝﾄﾞ(年1回決算型)-ﾛﾎﾞﾃｯｸ(年1回)-(為替ﾍｯｼﾞあ,,大和,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.815,25.82,7.0,4,2,2,,21.32,38.61,11.9,3.65,,10.0,1.84,0.65,0.26,,18.36,20.0,22.22,,True,2026-05-08,very_high_risk
JP90C000EV26,ﾀﾞｲﾜ･ｸﾞﾛｰﾊﾞﾙIoT関連株ﾌｧﾝﾄﾞ-AI新時代-(為替ﾍｯｼﾞあり),,大和,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.8051,67.06,7.0,2,3,2,,5.92,24.56,12.28,2.8,,9.07,1.3,0.67,0.23,,17.58,19.83,22.62,,True,2026-05-08,very_high_risk
JP90C000DBA6,先進国資本ｴﾏｰｼﾞﾝｸﾞ株式ﾌｧﾝﾄﾞ(1年決算型),リード・ストック（１年決算型）,ｱﾓｰｳﾞｧAM,新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.936,66.06,7.0,1,1,1,,19.09,26.54,13.6,9.28,,6.65,1.88,1.0,0.69,,12.61,13.37,14.02,,True,2026-05-08,developed_only|medium_risk
JP90C0004R28,アメリカン・ドリーム・ファンド,,SBI,米国株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.585,42.69,12.0,2,2,1,2,23.82,40.11,19.44,10.08,13.45,8.71,2.05,0.95,0.53,0.66,16.91,20.7,22.8,23.27,True,2026-05-08,very_high_risk
JP90C0009EZ1,OneJ-REITｱｸﾃｨﾌﾞｵｰﾌﾟﾝ年1回決算ｺｰｽ,物件満彩（年１回決算コース）,AMOne,国内REIT,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1,34.24,12.0,1,1,1,1,-6.41,10.82,3.35,0.94,2.76,5.51,1.13,0.36,0.12,0.24,8.91,9.57,10.97,19.22,True,2026-05-08,medium_risk|tech_heavy
JP90C000MKM3,ﾀﾞｲﾜ･ｸﾞﾛｰﾊﾞﾙREIT･ｵｰﾌﾟﾝ(為替ﾍｯｼﾞなし/資産成長型),世界の街並み,大和,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.628,53.15,4.0,2,2,,,17.55,20.83,13.63,,,7.45,1.68,0.95,,,11.26,14.27,,,True,2026-05-08,medium_risk|tech_heavy
JP90C000G6B9,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2050,,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.385,120.75,7.0,2,2,2,,13.82,26.62,16.6,12.16,,10.8,2.9,1.51,1.05,,8.05,10.34,11.38,,True,2026-05-08,medium_risk
JP90C000JBP1,米国IPOﾆｭｰｽﾃｰｼﾞ･ﾌｧﾝﾄﾞ&lt;為替ﾍｯｼﾞあり&gt;(年2回決算型),,三菱UFJｱｾｯﾄ,米国株式-為替ヘッジ有り,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,1.7875,16.72,7.0,3,3,1,,-20.98,16.61,23.68,-3.11,,8.83,0.61,0.83,0.08,,32.73,31.23,34.93,,True,2026-05-08,us_centric|very_high_risk
JP90C0001YU7,三重県応援ファンド,,SBI岡三,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.21,20.79,12.0,2,1,2,1,10.3,20.57,9.67,6.36,5.38,4.36,2.47,1.22,0.82,0.58,7.44,7.57,7.68,9.65,True,2026-05-08,low_risk
JP90C000B3C9,SBIｸﾞﾛｰﾊﾞﾙ･ﾗｯﾌﾟﾌｧﾝﾄﾞ(積極型),Ｍｙ‐ラップ（積極型）,SBI,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.51,36.78,12.0,1,4,2,,12.43,27.52,19.15,12.99,9.93,7.88,2.72,1.64,1.05,0.78,8.86,10.85,12.19,13.08,True,2026-05-08,medium_risk
JP90C000GVA7,auスマート・プライム（成長）,,au,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.446225,70.27,7.0,3,3,2,,13.34,23.29,13.18,7.74,,7.49,2.73,1.53,0.88,,7.57,8.1,8.69,,True,2026-05-08,medium_risk
JP90C000B7F3,三井住友･米国ﾊｲｸｵﾘﾃｨ株式ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞあり),,三井住友DS,米国株式-為替ヘッジ有り,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,1.859,2.45,12.0,1,1,1,1,-14.71,-1.89,2.38,-1.95,7.34,6.07,-0.12,0.21,-0.04,0.49,13.59,14.1,16.74,17.63,True,2026-05-08,high_risk|us_centric
JP90C0009JX5,みずほUSﾊｲｲｰﾙﾄﾞｵｰﾌﾟﾝ(年1回決算型)為替ﾍｯｼﾞあり,,AMOne,ハイイールド債券（低格付）-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.485,19.75,12.0,4,4,1,3,1.06,4.78,2.48,-1.08,1.85,2.03,1.43,0.55,-0.19,0.3,2.86,4.07,5.7,6.64,True,2026-05-08,low_risk
JP90C000R6U6,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2060(運用継続型),,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,0.08,1.5,3,,,,17.79,32.77,,,,18.43,3.03,,,,9.32,,,,True,2026-05-08,medium_risk
